Provincia;Partido;Localidad;Link Indec;ADSL;CABLEMODEM;DIAL UP;FIBRA OPTICA;OTROS;SATELITAL;WIMAX;WIRELESS;Total general;
SAN LUIS;Libertador Grl. San Martí;Potrerillo;74063060; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 68 ; 68 ;
SAN LUIS;Libertador Grl. San Martí;San Martí;74063070; 1 ; -   ; 1 ; 75 ; -   ; -   ; -   ; 363 ; 440 ;
SAN LUIS;Libertador Grl. San Martí;Villa de Praga;74063080; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; 228 ; 229 ;
SAN LUIS;Libertador Grl. San Martí;El Puesto;74063050; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 12 ; 12 ;
SAN LUIS;OTROS;OTROS;Sin Datos; -   ; -   ; -   ; -   ; 70 ; -   ; -   ; -   ; 70 ;
SANTA CRUZ;Corpen Aike;Comandante Luis Piedrabuena;78007010; 612 ; 560 ; 2 ; -   ; 1 ; 1 ; -   ; 42 ; 1.218 ;
SANTA CRUZ;Corpen Aike;Puerto Santa Cruz;78007020; 683 ; -   ; 4 ; 510 ; 1 ; 3 ; -   ; -   ; 1.201 ;
SANTA CRUZ;Deseado;Caleta Olivia;78014010; -   ; 8.280 ; -   ; 720 ; 2 ; 6 ; -   ; 460 ; 9.468 ;
SANTA CRUZ;Deseado;Cañadón Se;78014020; -   ; -   ; -   ; 2 ; -   ; 3 ; -   ; 118 ; 123 ;
SANTA CRUZ;Deseado;Jaramillo;78014040; -   ; -   ; -   ; -   ; -   ; 4 ; -   ; 86 ; 90 ;
SANTA CRUZ;Deseado;Las Heras;78014060; -   ; -   ; -   ; 2.360 ; 1 ; 1 ; -   ; 1.065 ; 3.427 ;
SANTA CRUZ;Deseado;Pico Truncado;78014070; -   ; -   ; -   ; 2.756 ; 51 ; 1 ; -   ; 1.039 ; 3.847 ;
SANTA CRUZ;Deseado;Puerto Deseado;78014080; 1.488 ; -   ; 9 ; -   ; 10 ; 22 ; -   ; -   ; 1.529 ;
SANTA CRUZ;Deseado;Tellier;78014090; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ;
SANTA CRUZ;Güer Aik;28 de Noviembre;78021060; -   ; -   ; -   ; 10 ; 6 ; 1 ; -   ; 195 ; 212 ;
SANTA CRUZ;Güer Aik;El Turbio (Est. Gobernador Mayer);78021010; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ;
SANTA CRUZ;Güer Aik;Río Gallego;78021040; 3.682 ; 10.286 ; 173 ; 736 ; 171 ; 15 ; -   ; -   ; 15.063 ;
SANTA CRUZ;Güer Aik;Yacimientos Río Turbi;78021070; 261 ; -   ; -   ; -   ; 1 ; 1 ; -   ; -   ; 263 ;
SANTA CRUZ;Güer Aik;Mina 3;78021030; -   ; -   ; -   ; -   ; -   ; 2 ; -   ; -   ; 2 ;
SANTA CRUZ;Lago Argentino;El Calafate;78028010; 2.127 ; -   ; -   ; 4.692 ; 1 ; 9 ; -   ; 704 ; 7.533 ;
SANTA CRUZ;Lago Argentino;El Chalté;78028020; -   ; -   ; -   ; 431 ; 5 ; 5 ; -   ; 2 ; 443 ;
SANTA CRUZ;Lago Argentino;Tres Lagos;78028030; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ;
SANTA CRUZ;Lago Buenos Aires;Los Antiguos;78035010; -   ; -   ; 2 ; -   ; 1 ; 10 ; -   ; 30 ; 43 ;
SANTA CRUZ;Lago Buenos Aires;Perito Moreno;78035020; -   ; 2.600 ; 7 ; -   ; 101 ; 5 ; -   ; -   ; 2.713 ;
SANTA CRUZ;Magallanes;Puerto San Juliá;78042010; 849 ; 2.150 ; 1 ; -   ; 1 ; 11 ; -   ; 5 ; 3.017 ;
SANTA CRUZ;Río Chic;Bajo Caracoles;78049010; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ;
SANTA CRUZ;Río Chic;Gobernador Gregores;78049020; -   ; -   ; -   ; -   ; 1 ; 6 ; -   ; -   ; 7 ;
SANTA FE;9 de Julio;Esteban Rams;82077010; -   ; -   ; -   ; -   ; -   ; 2 ; -   ; 35 ; 37 ;
SANTA FE;9 de Julio;Gato Colorado;82077020; -   ; -   ; -   ; -   ; -   ; 4 ; -   ; -   ; 4 ;
SANTA FE;9 de Julio;Gregoria Pérez de Denis (Est. El Nochero;82077030; -   ; -   ; -   ; -   ; -   ; 3 ; -   ; 144 ; 147 ;
SANTA FE;9 de Julio;Logroñ;82077040; 1 ; -   ; -   ; -   ; -   ; -   ; -   ; 47 ; 48 ;
SANTA FE;9 de Julio;Montefiore;82077050; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; 17 ; 18 ;
SANTA FE;9 de Julio;Pozo Borrado;82077060; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 127 ; 127 ;
SANTA FE;9 de Julio;San Bernardo;82077065; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 109 ; 109 ;
SANTA FE;9 de Julio;Santa Margarita;82077070; -   ; -   ; -   ; -   ; -   ; 5 ; -   ; 96 ; 101 ;
SANTA FE;9 de Julio;Tostado;82077080; 1.328 ; 6 ; -   ; -   ; -   ; 2 ; -   ; 1.752 ; 3.088 ;
SANTA FE;9 de Julio;Villa Minetti;82077090; -   ; -   ; -   ; -   ; -   ; 5 ; -   ; 264 ; 269 ;
SANTA FE;Belgrano;Armstrong;82007010; 1.127 ; -   ; -   ; 111 ; -   ; -   ; -   ; 38 ; 1.276 ;
SANTA FE;Belgrano;Bouquet;82007020; 388 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 389 ;
SANTA FE;Belgrano;Las Parejas;82007030; 1.199 ; -   ; -   ; 2.462 ; -   ; -   ; -   ; 124 ; 3.785 ;
SANTA FE;Belgrano;Las Rosas;82007040; 1.285 ; 2.379 ; -   ; 474 ; -   ; -   ; -   ; 35 ; 4.173 ;
SANTA FE;Belgrano;Montes de Oca;82007050; 591 ; -   ; -   ; 607 ; 168 ; 1 ; -   ; 43 ; 1.410 ;
SANTA FE;Belgrano;Tortugas;82007060; 167 ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 168 ;
SANTA FE;Caseros;Arequito;82014010; 64 ; 2.241 ; -   ; -   ; -   ; -   ; -   ; -   ; 2.305 ;
SANTA FE;Caseros;Arteaga;82014020; 68 ; 868 ; -   ; -   ; -   ; -   ; -   ; 87 ; 1.023 ;
SANTA FE;Caseros;Beraveb�;82014030; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 353 ; 353 ;
SANTA FE;Caseros;Bigand;82014040; 529 ; 1.255 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.784 ;
SANTA FE;Caseros;Casilda;82014050; 4.137 ; 1.895 ; -   ; 1.244 ; -   ; -   ; -   ; 1.131 ; 8.407 ;
SANTA FE;Caseros;Chabá;82014060; 1.152 ; -   ; -   ; 620 ; -   ; -   ; -   ; 13 ; 1.785 ;
SANTA FE;Caseros;Chañar Ladead;82014070; 69 ; 730 ; -   ; 569 ; -   ; -   ; -   ; -   ; 1.368 ;
SANTA FE;Caseros;Gödeke;82014080; -   ; 531 ; -   ; 1 ; -   ; -   ; -   ; -   ; 532 ;
SANTA FE;Caseros;Los Molinos;82014090; 25 ; 507 ; -   ; -   ; -   ; -   ; -   ; -   ; 532 ;
SANTA FE;Caseros;Los Nogales;82014100; -   ; 44 ; -   ; -   ; -   ; -   ; -   ; -   ; 44 ;
SANTA FE;Caseros;Los Quirquinchos;82014110; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 815 ; 815 ;
SANTA FE;Caseros;San José de la Esquin;82014120; 131 ; 1.976 ; -   ; -   ; -   ; -   ; -   ; 3 ; 2.110 ;
SANTA FE;Caseros;Sanford;82014130; 88 ; -   ; -   ; 378 ; -   ; -   ; -   ; -   ; 466 ;
SANTA FE;Caseros;Villada;82014140; 92 ; 1 ; -   ; -   ; -   ; -   ; -   ; -   ; 93 ;
SANTA FE;Castellanos;Aldao (Est. Casablanca);82021010; 28 ; -   ; -   ; 662 ; -   ; -   ; -   ; 58 ; 748 ;
SANTA FE;Castellanos;Angélic;82021020; 371 ; -   ; -   ; 233 ; -   ; -   ; -   ; 7 ; 611 ;
SANTA FE;Castellanos;Ataliva;82021030; 15 ; 10 ; -   ; 359 ; -   ; -   ; -   ; 189 ; 573 ;
SANTA FE;Castellanos;Aurelia;82021040; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 4 ;
SANTA FE;Castellanos;Bauer y Sigel;82021060; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;
SANTA FE;Castellanos;Bella Italia;82021070; 34 ; 316 ; -   ; 2 ; -   ; -   ; -   ; 4 ; 356 ;
SANTA FE;Castellanos;Castellanos;82021080; -   ; 1 ; -   ; -   ; -   ; -   ; -   ; 5 ; 6 ;
SANTA FE;Castellanos;Colonia Bicha;82021090; 72 ; -   ; -   ; 165 ; -   ; -   ; -   ; -   ; 237 ;
SANTA FE;Castellanos;Colonia Cello;82021100; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 29 ; 29 ;
SANTA FE;Castellanos;Colonia Margarita;82021110; -   ; 10 ; -   ; -   ; -   ; -   ; -   ; -   ; 10 ;
SANTA FE;Castellanos;Colonia Raquel;82021120; 31 ; -   ; -   ; 212 ; -   ; -   ; -   ; 3 ; 246 ;
SANTA FE;Castellanos;Coronel Fraga;82021130; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 49 ; 49 ;
SANTA FE;Castellanos;Esmeralda;82021150; -   ; 82 ; -   ; -   ; -   ; -   ; -   ; -   ; 82 ;
SANTA FE;Castellanos;Estación Clucella;82021160; -   ; 179 ; -   ; -   ; -   ; -   ; -   ; 4 ; 183 ;
SANTA FE;Castellanos;Estación Saguie;82021170; -   ; 11 ; -   ; -   ; -   ; -   ; -   ; 3 ; 14 ;
SANTA FE;Castellanos;Eusebia y Carolina;82021180; 27 ; -   ; -   ; 148 ; -   ; -   ; -   ; -   ; 175 ;
SANTA FE;Castellanos;Eustolia;82021190; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 4 ;
SANTA FE;Castellanos;Humberto Primo;82021220; 197 ; 53 ; -   ; 33 ; -   ; -   ; -   ; 262 ; 545 ;
SANTA FE;Castellanos;Josefina;82021230; 27 ; 77 ; -   ; -   ; -   ; -   ; -   ; 1 ; 105 ;
SANTA FE;Castellanos;Lehmann;82021240; 192 ; 342 ; -   ; 166 ; -   ; -   ; -   ; -   ; 700 ;
SANTA FE;Castellanos;María Juan;82021250; 674 ; 1 ; -   ; 897 ; -   ; -   ; -   ; 52 ; 1.624 ;
SANTA FE;Castellanos;Plaza Clucellas;82021270; 45 ; 283 ; -   ; -   ; -   ; -   ; -   ; -   ; 328 ;
SANTA FE;Castellanos;Plaza Saguier;82021280; -   ; 51 ; -   ; -   ; -   ; -   ; -   ; -   ; 51 ;
SANTA FE;Castellanos;Presidente Roca;82021290; -   ; 137 ; -   ; 1 ; -   ; -   ; -   ; 5 ; 143 ;
SANTA FE;Castellanos;Pueblo Marini;82021300; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 11 ; 11 ;
SANTA FE;Castellanos;Rafaela;82021310; 2.705 ; 22.925 ; -   ; 4.201 ; 6 ; 2 ; -   ; 1.497 ; 31.336 ;
SANTA FE;Castellanos;Ramona;82021320; 1 ; -   ; -   ; -   ; -   ; -   ; -   ; 327 ; 328 ;
SANTA FE;Castellanos;San Antonio;82021330; -   ; 10 ; -   ; -   ; -   ; -   ; -   ; 59 ; 69 ;
SANTA FE;Castellanos;San Vicente;82021340; 770 ; 1.334 ; -   ; -   ; -   ; -   ; -   ; 42 ; 2.146 ;
SANTA FE;Castellanos;Santa Clara de Saguier;82021350; 160 ; 107 ; -   ; -   ; -   ; -   ; -   ; 218 ; 485 ;
SANTA FE;Castellanos;Sunchales;82021360; 1.065 ; 21 ; 1 ; 6.379 ; -   ; -   ; -   ; 67 ; 7.533 ;
SANTA FE;Castellanos;Susana;82021370; -   ; -   ; -   ; 326 ; -   ; -   ; -   ; 78 ; 404 ;
SANTA FE;Castellanos;Tacural;82021380; 437 ; -   ; -   ; 494 ; -   ; -   ; -   ; -   ; 931 ;
SANTA FE;Castellanos;Vila;82021390; 419 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 419 ;
SANTA FE;Castellanos;Villa San Jos�;82021410; -   ; 53 ; -   ; -   ; -   ; -   ; -   ; 31 ; 84 ;
SANTA FE;Castellanos;Virginia;82021420; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 9 ; 9 ;
SANTA FE;Castellanos;Zenón Pereyr;82021430; -   ; 53 ; -   ; -   ; -   ; -   ; -   ; -   ; 53 ;
SANTA FE;Castellanos;Frontera;82021200; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 1 ;
SANTA FE;Constitució;Alcorta;82028010; 215 ; 1.301 ; -   ; 430 ; -   ; -   ; -   ; 537 ; 2.483 ;
SANTA FE;Constitució;Bombal;82028040; 245 ; 132 ; -   ; 626 ; -   ; -   ; -   ; -   ; 1.003 ;
SANTA FE;Constitució;Empalme Villa Constitució;82028070; 620 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 620 ;
SANTA FE;Constitució;Godoy;82028100; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 152 ; 152 ;
SANTA FE;Constitució;Juan B. Molina;82028110; 350 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 351 ;
SANTA FE;Constitució;Juncal;82028120; 256 ; -   ; -   ; 1 ; -   ; -   ; -   ; 27 ; 284 ;
SANTA FE;Constitució;La Vanguardia;82028130; -   ; -   ; -   ; 114 ; -   ; -   ; -   ; -   ; 114 ;
SANTA FE;Constitució;Máximo Paz (Est. Paz;82028140; 600 ; 321 ; -   ; -   ; -   ; -   ; -   ; 271 ; 1.192 ;
SANTA FE;Constitució;Pavó;82028150; 99 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 99 ;
SANTA FE;Constitució;Pavón Arrib;82028160; -   ; 75 ; -   ; 471 ; -   ; -   ; -   ; 25 ; 571 ;
SANTA FE;Constitució;Rueda;82028180; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 72 ; 72 ;
SANTA FE;Constitució;Santa Teresa;82028190; 165 ; 56 ; -   ; 575 ; -   ; -   ; -   ; 103 ; 899 ;
SANTA FE;Constitució;Sargento Cabral;82028200; -   ; -   ; -   ; 347 ; -   ; -   ; -   ; 102 ; 449 ;
SANTA FE;Constitució;Villa Constitució;82028230; 4.320 ; 2.005 ; -   ; 559 ; -   ; -   ; -   ; 1.292 ; 8.176 ;
SANTA FE;Constitució;Peyrano;82028170; -   ; 743 ; -   ; -   ; -   ; -   ; -   ; -   ; 743 ;
SANTA FE;Constitució;Cepeda;82028060; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 4 ;
SANTA FE;Constitució;General Gelly;82028090; 189 ; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 193 ;
SANTA FE;Garay;Cayast�;82035010; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 429 ; 429 ;
SANTA FE;Garay;Helvecia;82035020; -   ; 440 ; -   ; -   ; -   ; -   ; -   ; 205 ; 645 ;
SANTA FE;Garay;Saladero Mariano Cabal;82035040; -   ; -   ; -   ; -   ; -   ; 2 ; -   ; 64 ; 66 ;
SANTA FE;Garay;Santa Rosa de Calchines;82035050; 77 ; 941 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.018 ;
SANTA FE;Garay;Los Zapallos;82035030; -   ; 67 ; -   ; -   ; 67 ; -   ; -   ; -   ; 134 ;
SANTA FE;General Lópe;Aarón Castellanos (Est. Castellanos;82042010; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 36 ; 36 ;
SANTA FE;General Lópe;Amenába;82042020; 155 ; -   ; -   ; -   ; -   ; -   ; -   ; 80 ; 235 ;
SANTA FE;General Lópe;Cafferata;82042030; 246 ; -   ; -   ; 1 ; -   ; -   ; -   ; -   ; 247 ;
SANTA FE;General Lópe;Cañada del Ucl;82042040; 222 ; -   ; -   ; -   ; -   ; -   ; -   ; 200 ; 422 ;
SANTA FE;General Lópe;Carmen;82042050; -   ; -   ; -   ; -   ; 40 ; -   ; -   ; 100 ; 140 ;
SANTA FE;General Lópe;Carreras;82042060; -   ; 1 ; -   ; -   ; -   ; -   ; -   ; 274 ; 275 ;
SANTA FE;General Lópe;Chapuy;82042070; -   ; 1 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ;
SANTA FE;General Lópe;Chovet;82042080; -   ; 1 ; -   ; -   ; -   ; 2 ; -   ; -   ; 3 ;
SANTA FE;General Lópe;Christophersen;82042090; -   ; -   ; -   ; 15 ; -   ; -   ; -   ; 78 ; 93 ;
SANTA FE;General Lópe;Diego de Alvear;82042100; 206 ; -   ; -   ; 64 ; -   ; -   ; -   ; 108 ; 378 ;
SANTA FE;General Lópe;Elortondo;82042110; 486 ; 1.290 ; -   ; -   ; -   ; -   ; -   ; 70 ; 1.846 ;
SANTA FE;General Lópe;Firmat;82042120; 276 ; 1.483 ; -   ; 3.316 ; -   ; -   ; -   ; -   ; 5.075 ;
SANTA FE;General Lópe;Hughes;82042130; -   ; -   ; -   ; 1.391 ; -   ; -   ; -   ; -   ; 1.391 ;
SANTA FE;General Lópe;La Chispa;82042140; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 71 ; 71 ;
SANTA FE;General Lópe;Maggiolo;82042170; 78 ; -   ; -   ; -   ; 1 ; -   ; -   ; 50 ; 129 ;
SANTA FE;General Lópe;María Teres;82042180; 21 ; 1.042 ; -   ; -   ; 1 ; -   ; -   ; 30 ; 1.094 ;
SANTA FE;General Lópe;Melincué (Est. San Urbano;82042190; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 201 ; 201 ;
SANTA FE;General Lópe;Miguel Torres;82042200; -   ; 1 ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ;
SANTA FE;General Lópe;Murphy;82042210; -   ; -   ; -   ; 717 ; -   ; -   ; -   ; -   ; 717 ;
SANTA FE;General Lópe;Rufino;82042220; 1.243 ; 47 ; -   ; 5.953 ; -   ; -   ; -   ; -   ; 7.243 ;
SANTA FE;General Lópe;San Eduardo;82042230; 152 ; -   ; -   ; 153 ; -   ; -   ; -   ; -   ; 305 ;
SANTA FE;General Lópe;San Francisco de Santa Fe;82042240; -   ; -   ; -   ; 45 ; -   ; 1 ; -   ; -   ; 46 ;
SANTA FE;General Lópe;San Gregorio;82042250; 43 ; -   ; -   ; 1.013 ; -   ; -   ; -   ; 118 ; 1.174 ;
SANTA FE;General Lópe;Sancti Spiritu;82042260; 294 ; -   ; -   ; 158 ; -   ; 1 ; -   ; 605 ; 1.058 ;
SANTA FE;General Lópe;Santa Isabel;82042270; 198 ; -   ; -   ; 1.149 ; -   ; 1 ; -   ; -   ; 1.348 ;
SANTA FE;General Lópe;Teodelina;82042280; -   ; 935 ; -   ; -   ; -   ; -   ; -   ; 165 ; 1.100 ;
SANTA FE;General Lópe;Venado Tuerto;82042290; 1.968 ; 17.646 ; -   ; 1.465 ; 380 ; -   ; -   ; 79 ; 21.538 ;
SANTA FE;General Lópe;Villa Cañ�;82042300; 666 ; 1.195 ; -   ; 839 ; 4 ; -   ; -   ; 171 ; 2.875 ;
SANTA FE;General Lópe;Wheelwright;82042310; -   ; 1.136 ; -   ; 1 ; -   ; 1 ; -   ; 299 ; 1.437 ;
SANTA FE;General Lópe;Labordeboy;82042150; 215 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 215 ;
SANTA FE;General Obligado;Avellaneda (Est. Ewald);82049020; 3 ; 15 ; -   ; 3.692 ; 750 ; -   ; -   ; 1.141 ; 5.601 ;
SANTA FE;General Obligado;Berna;82049030; -   ; -   ; -   ; -   ; 10 ; -   ; -   ; 48 ; 58 ;
SANTA FE;General Obligado;El Araza;82049040; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 126 ; 126 ;
SANTA FE;General Obligado;El Rabó;82049050; -   ; 65 ; -   ; -   ; -   ; 1 ; -   ; 99 ; 165 ;
SANTA FE;General Obligado;Florencia;82049060; 261 ; 136 ; -   ; -   ; -   ; 1 ; -   ; 188 ; 586 ;
SANTA FE;General Obligado;Guadalupe Norte;82049070; 86 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 86 ;
SANTA FE;General Obligado;Ingeniero Chanourdie;82049080; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; 85 ; 86 ;
SANTA FE;General Obligado;La Isleta;82049090; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ;
SANTA FE;General Obligado;La Sarita;82049100; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 85 ; 85 ;
SANTA FE;General Obligado;Las Garzas;82049120; 92 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 92 ;
SANTA FE;General Obligado;Las Toscas;82049130; 517 ; 1.045 ; -   ; 190 ; -   ; 1 ; -   ; 493 ; 2.246 ;
SANTA FE;General Obligado;Los Laureles;82049140; -   ; -   ; -   ; -   ; 20 ; -   ; -   ; -   ; 20 ;
SANTA FE;General Obligado;Malabrigo;82049150; 653 ; 924 ; -   ; -   ; 160 ; -   ; -   ; 91 ; 1.828 ;
SANTA FE;General Obligado;Paraje San Manuel;82049160; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ;
SANTA FE;General Obligado;Reconquista;82049180; 1.756 ; 14.307 ; 1 ; 7.054 ; 800 ; 2 ; -   ; 2.839 ; 26.759 ;
SANTA FE;General Obligado;San Antonio de Obligado;82049190; 121 ; 132 ; -   ; -   ; -   ; 6 ; -   ; 5 ; 264 ;
SANTA FE;General Obligado;Tacuarendí (Emb. Kilómetro 42;82049200; 95 ; 115 ; -   ; -   ; -   ; -   ; -   ; 3 ; 213 ;
SANTA FE;General Obligado;Villa Ana;82049210; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ;
SANTA FE;General Obligado;Villa Guillermina;82049220; 167 ; 173 ; -   ; -   ; -   ; 1 ; -   ; 89 ; 430 ;
SANTA FE;General Obligado;Villa Ocampo;82049230; 2.009 ; 1.613 ; -   ; 16 ; 29 ; 1 ; -   ; -   ; 3.668 ;
SANTA FE;General Obligado;Lanteri;82049110; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 300 ; 300 ;
SANTA FE;General Obligado;Arroyo Ceibal;82049010; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 108 ; 108 ;
SANTA FE;Iriondo;Barrio Cicarelli;82056010; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 9 ; 9 ;
SANTA FE;Iriondo;Bustinza;82056020; 287 ; -   ; -   ; 6 ; -   ; -   ; -   ; 90 ; 383 ;
SANTA FE;Iriondo;Cañada de Góm;82056030; 1.176 ; 7.259 ; -   ; 329 ; -   ; -   ; -   ; 411 ; 9.175 ;
SANTA FE;Iriondo;Carrizales (Est. Clarke);82056040; 489 ; 17 ; -   ; -   ; -   ; -   ; -   ; -   ; 506 ;
SANTA FE;Iriondo;Classon;82056050; -   ; -   ; -   ; 138 ; -   ; -   ; -   ; 21 ; 159 ;
SANTA FE;Iriondo;Colonia Médic;82056060; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 12 ; 12 ;
SANTA FE;Iriondo;Correa;82056070; 109 ; 1.063 ; -   ; 572 ; 1 ; -   ; -   ; 23 ; 1.768 ;
SANTA FE;Iriondo;Larguí;82056080; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 7 ; 7 ;
SANTA FE;Iriondo;Lucio V. Lópe;82056090; -   ; 5 ; -   ; -   ; -   ; -   ; -   ; 31 ; 36 ;
SANTA FE;Iriondo;Oliveros;82056100; 2.000 ; -   ; -   ; 1.360 ; -   ; 1 ; -   ; -   ; 3.361 ;
SANTA FE;Iriondo;Pueblo Andino;82056110; -   ; 756 ; -   ; -   ; -   ; -   ; -   ; 414 ; 1.170 ;
SANTA FE;Iriondo;Salto Grande;82056120; 493 ; -   ; -   ; -   ; -   ; -   ; -   ; 89 ; 582 ;
SANTA FE;Iriondo;Serodino;82056130; 215 ; -   ; -   ; 12 ; -   ; -   ; -   ; 113 ; 340 ;
SANTA FE;Iriondo;Totoras;82056140; 501 ; -   ; -   ; 920 ; -   ; -   ; -   ; 131 ; 1.552 ;
SANTA FE;Iriondo;Villa Eloís;82056150; 563 ; -   ; -   ; 457 ; -   ; -   ; -   ; 81 ; 1.101 ;
SANTA FE;Iriondo;Villa La Rivera (Oliveros);82056160; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 37 ; 37 ;
SANTA FE;Iriondo;Villa La Rivera (Pueblo Andino);82056170; 92 ; -   ; -   ; -   ; -   ; 2 ; -   ; 26 ; 120 ;
SANTA FE;La Capital;Angel Gallardo;82063010; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 27 ; 27 ;
SANTA FE;La Capital;Arroyo Aguiar;82063020; 101 ; -   ; -   ; -   ; -   ; 2 ; -   ; 38 ; 141 ;
SANTA FE;La Capital;Arroyo Leyes;82063030; -   ; 1.115 ; -   ; 88 ; -   ; -   ; -   ; 106 ; 1.309 ;
SANTA FE;La Capital;Cabal;82063040; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 13 ; 13 ;
SANTA FE;La Capital;Candioti;82063060; -   ; -   ; -   ; 251 ; -   ; -   ; -   ; 1 ; 252 ;
SANTA FE;La Capital;Emilia;82063070; 101 ; -   ; -   ; 153 ; -   ; -   ; -   ; 1 ; 255 ;
SANTA FE;La Capital;Laguna Paiva;82063080; 1.821 ; -   ; -   ; -   ; -   ; -   ; -   ; 76 ; 1.897 ;
SANTA FE;La Capital;Llambi Campbell;82063090; 187 ; -   ; -   ; -   ; 73 ; -   ; -   ; 186 ; 446 ;
SANTA FE;La Capital;Monte Vera;82063100; 261 ; -   ; -   ; -   ; -   ; 3 ; -   ; -   ; 264 ;
SANTA FE;La Capital;Nelson;82063110; 387 ; -   ; -   ; 1 ; 3 ; -   ; -   ; 69 ; 460 ;
SANTA FE;La Capital;Recreo;82063140; 1.036 ; 32 ; -   ; -   ; -   ; -   ; -   ; 275 ; 1.343 ;
SANTA FE;La Capital;San José del Rinc�;82063160; 1.533 ; 2.329 ; -   ; 504 ; -   ; 1 ; -   ; -   ; 4.367 ;
SANTA FE;La Capital;Santa Fe;82063170; 18.196 ; 63.471 ; 32 ; 44.573 ; 1.832 ; 9 ; -   ; 115 ; 128.228 ;
SANTA FE;La Capital;Santo Tom�;82063180; 13 ; 13 ; -   ; 428 ; 11 ; -   ; -   ; 469 ; 934 ;
SANTA FE;La Capital;Sauce Viejo;82063190; 964 ; -   ; -   ; 170 ; -   ; -   ; -   ; 77 ; 1.211 ;
SANTA FE;Las Colonias;Cavour;82070010; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 3 ; 3 ;
SANTA FE;Las Colonias;Culul�;82070020; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 24 ; 24 ;
SANTA FE;Las Colonias;Elisa;82070030; -   ; -   ; -   ; 235 ; -   ; -   ; -   ; -   ; 235 ;
SANTA FE;Las Colonias;Empalme San Carlos;82070040; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 13 ; 13 ;
SANTA FE;Las Colonias;Esperanza;82070050; 1.732 ; 8.254 ; -   ; 26 ; -   ; 5 ; -   ; 420 ; 10.437 ;
SANTA FE;Las Colonias;Felicia;82070060; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 443 ; 443 ;
